2567-3,86010015,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010015,บวชในศาสนา,0,0,0
2567-3,86010015,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010015,อื่น ๆ,0,0,0
2567-3,86010016,นักเรียนจบทั้งหมด,0,0,0
2567-3,86010016,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010016,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,0,0,0
2567-3,86010016,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010016,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010016,สถาบันอาชีวศึกษาของรัฐบาล,0,0,0
2567-3,86010016,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010016,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010016,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010016,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010016,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010016,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010016,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010016,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010016,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010016,บวชในศาสนา,0,0,0
2567-3,86010016,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010016,อื่น ๆ,0,0,0
2567-3,86010017,นักเรียนจบทั้งหมด,7,8,15
2567-3,86010017,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010017,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,4,5,9
2567-3,86010017,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,1,0,1
2567-3,86010017,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010017,สถาบันอาชีวศึกษาของรัฐบาล,2,3,5
2567-3,86010017,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010017,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010017,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010017,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010017,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010017,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010017,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010017,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010017,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010017,บวชในศาสนา,0,0,0
2567-3,86010017,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010017,อื่น ๆ,0,0,0
2567-3,86010019,นักเรียนจบทั้งหมด,0,0,0
2567-3,86010019,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010019,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,0,0,0
2567-3,86010019,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010019,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010019,สถาบันอาชีวศึกษาของรัฐบาล,0,0,0
2567-3,86010019,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010019,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010019,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010019,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010019,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010019,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010019,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010019,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010019,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010019,บวชในศาสนา,0,0,0
2567-3,86010019,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010019,อื่น ๆ,0,0,0
2567-3,86010020,นักเรียนจบทั้งหมด,0,0,0
2567-3,86010020,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010020,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,0,0,0
2567-3,86010020,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010020,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010020,สถาบันอาชีวศึกษาของรัฐบาล,0,0,0
2567-3,86010020,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010020,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010020,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010020,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010020,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010020,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010020,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010020,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010020,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010020,บวชในศาสนา,0,0,0
2567-3,86010020,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010020,อื่น ๆ,0,0,0
2567-3,86010021,นักเรียนจบทั้งหมด,88,70,158
2567-3,86010021,ศึกษาต่อ ม.4 โรงเรียนเดิม,22,35,57
2567-3,86010021,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,13,15,28
2567-3,86010021,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,2,1,3
2567-3,86010021,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010021,สถาบันอาชีวศึกษาของรัฐบาล,40,18,58
2567-3,86010021,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010021,ศึกษาต่อสถาบันอื่น ๆ,11,1,12
2567-3,86010021,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010021,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010021,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010021,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010021,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010021,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010021,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010021,บวชในศาสนา,0,0,0
2567-3,86010021,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010021,อื่น ๆ,0,0,0
2567-3,86010023,นักเรียนจบทั้งหมด,0,0,0
2567-3,86010023,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010023,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,0,0,0
2567-3,86010023,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010023,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010023,สถาบันอาชีวศึกษาของรัฐบาล,0,0,0
2567-3,86010023,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010023,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010023,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010023,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010023,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010023,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010023,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010023,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010023,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010023,บวชในศาสนา,0,0,0
2567-3,86010023,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010023,อื่น ๆ,0,0,0
2567-3,86010024,นักเรียนจบทั้งหมด,0,0,0
2567-3,86010024,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010024,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,0,0,0
2567-3,86010024,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010024,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010024,สถาบันอาชีวศึกษาของรัฐบาล,0,0,0
2567-3,86010024,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010024,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010024,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010024,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010024,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010024,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010024,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010024,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010024,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010024,บวชในศาสนา,0,0,0
2567-3,86010024,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010024,อื่น ๆ,0,0,0
2567-3,86010025,นักเรียนจบทั้งหมด,7,6,13
2567-3,86010025,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010025,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,1,1,2
2567-3,86010025,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010025,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010025,สถาบันอาชีวศึกษาของรัฐบาล,4,3,7
2567-3,86010025,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010025,ศึกษาต่อสถาบันอื่น ๆ,1,2,3
2567-3,86010025,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010025,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010025,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010025,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010025,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
