2568-3,86010013,นักเรียนจบทั้งหมด,7,4,11,4,3,7,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0
2568-3,86010013,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010013,โรงเรียนอื่น สังกัด สพฐ.,7,4,11,4,3,7,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0
2568-3,86010013,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010013,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010013,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010013,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010013,โรงเรียนอื่น สังกัด อบท.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010013,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010014,นักเรียนจบทั้งหมด,6,7,13,5,6,11,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
2568-3,86010014,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010014,โรงเรียนอื่น สังกัด สพฐ.,5,6,11,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010014,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010014,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010014,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010014,อื่น ๆ,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
2568-3,86010014,โรงเรียนอื่น สังกัด อบท.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010014,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010015,นักเรียนจบทั้งหมด,3,4,7,1,1,2,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0
2568-3,86010015,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010015,โรงเรียนอื่น สังกัด สพฐ.,3,4,7,1,1,2,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0
2568-3,86010015,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010015,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010015,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010015,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010015,โรงเรียนอื่น สังกัด อบท.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010015,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010016,นักเรียนจบทั้งหมด,9,4,13,0,0,0,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010016,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010016,โรงเรียนอื่น สังกัด สพฐ.,9,4,13,0,0,0,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010016,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010016,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010016,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010016,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010016,โรงเรียนอื่น สังกัด อบท.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010016,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010017,นักเรียนจบทั้งหมด,6,11,17,6,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010017,โรงเรียนเดิม,5,9,14,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010017,โรงเรียนอื่น สังกัด สพฐ.,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010017,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010017,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010017,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010017,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010017,โรงเรียนอื่น สังกัด อบท.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010017,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010019,นักเรียนจบทั้งหมด,7,4,11,1,0,1,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010019,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010019,โรงเรียนอื่น สังกัด สพฐ.,7,4,11,1,0,1,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010019,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010019,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010019,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010019,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010019,โรงเรียนอื่น สังกัด อบท.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010019,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010020,นักเรียนจบทั้งหมด,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
